video_id,titulo,descricao,canal,channel_id,data_publicacao,views_video,likes_video,comentarios_video,duracao_segundos,tags,inscritos_canal,inscritos_ocultos,visualizacoes_canal,total_videos_canal
Tx5_dOVdHYI,As dimensões que o BC olha para tomar as decisões com relação à inflação,"O presidente do Banco Central, Roberto Campos Neto, participou de audiência pública nas Comissões de Desenvolvimento Econômico e de Finanças e Tributação da Câmara dos Deputados nesta terça-feira, dia 13.
@camaradosdeputadosoficial @BancoCentralBR @bancodobrasil",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-13T20:25:52Z,209,20,3,110,"['Valor Econômico', 'Valor economico', 'Campos Neto', 'Câmara dos Deputados', 'Deputados e o campos neto', 'comissão', 'Inflação', 'taxa de juros', 'selic', 'baixar os juros']",151000,False,19768414,5074
gsroJMPjADs,Como crescer com criadores de conteúdo | CARREIRA,"Stela Campos do Valor Econômico e Juliana Prado da CBN entrevistam Patrícia Muratori, líder do YouTube no Brasil e diretora regional para a AL, sobre os desafios de gestão da plataforma que sobe mais de 500 horas de vídeo por minuto. 
@YouTube @valoreconomico @PipelineValor",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-12T12:00:48Z,138,6,1,3726,"['Valor Econômico', 'Valor economico', 'Youtube', 'Google', 'Patrícia Muratori', 'Stela Campos']",151000,False,19768414,5074
D3CpLCvhiGw,Abaixo da linha da cintura,"A semana na política que marcou o início das campanhas eleitorais nos minicipais mostrou que a luta entre os candidatos será com golpes abaixo da linha da cintura.  
@pablomarcall @GuilhermeBoulosoficial @TabataAmaralSP @CanaldoDatena @ricardonunes
leia mais: https://valor.globo.com/ultimas-noticias/
Os debates promovidos pela TV Bandeirantes na última quinta em dezenove capitais foi marcado por  agressividade sem precedentes. Em Teresina, terminou em agressão física,  do prefeito Doutor Pessoa contra o adversário Francivaldo, do Psol. Em São Paulo,  Ricardo Nunes foi chamado de líder do crime organizado e por supostamente ter batido na mulher em uma discussão há dez anos. Pablo Marçal foi descrito como um ladrão de banco goiano. Guilherme Boulos como um ""comedor de açúcar "" e "" fungador"", possível alusão a tráfico de drogas. Datena como alguém famoso por tomar condenações ao acusar pessoas inocentes. E Tabata Amaral foi reduzida a uma adolescente que precisa amadurecer. É difícil lembrar de algum debate em São Paulo com mais ataques pessoais do que esse. O eleitor teve a sua oportunidade de observar o que cada um tem de pior dentro de si. 
A campanha de 2024 tende assim a colocar no chinelo em termos de violência política as de 2020 e 2022, que já vinham  em um crescendo em função da polarização nacional. Em meio a isso, Lula forjou uma aliança com o Supremo para pressionar o Congresso. O movimento ficou claro com a decisão do Procurador Geral da República, Paulo Gonet, de questionar as emendas pix e do ministro do STF, Flávio Dino, de questionar a legalidade das emendas de comissão,  que podem ser um drible à decisão do Supremo que bloqueou o Orçamento Secreto. A expectativa agora é qual será a reação de Alcolumbre, Pacheco e Lira a essa nova aliança entre o Poder Judiciário e o Executivo",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-10T00:08:40Z,1329,33,1,175,"['Valor Econômico', 'Valor economico', 'Boulos', 'nunes', 'Tabata', 'Marçal', 'debate', 'Band', 'TV Bandeirantes', 'eleições municipais', '2024', 'juiz', 'decisão para Marçal', 'Marçal e Boulos']",151000,False,19768414,5074
UZuXVTNu62U,"Galípolo ajuda a acalmar mercado e dólar cai a R$ 5,51 | RESUMO DOS MERCADOS","O dólar caiu com força ao longo da semana e deixou os mercados mais aliviados.
@BancoCentralBR @federalreserve 

Se, logo na segunda-feira, os investidores tomaram um susto com a moeda americana chegando a R$ 5,86, ao longo dos dias houve um alívio relevante e o dólar caiu mais de 30 centavos.

Quer entender o que aconteceu? A semana começou muito tensa no exterior e influenciou os mercados locais. 

Logo na segunda-feira, dia 05 de agosto, o índice Nikkei, da Bolsa de Tóquio caiu 12,4% e o circuit breaker foi acionado. 

Nesse ambiente, todos os mercados vão estressando. 

Lembrando que na sexta-feira, dia 02, os dados do mercado de trabalho dos EUA acionaram um sinal de alerta para uma possível recessão nos EUA. 

Depois do corre-corre de sexta e da abertura de segunda, saíram os dados do setor de serviços americano e as coisas começaram a se acalmar, deixando para trás o mau humor que gerou queda forte das bolsas ao redor do globo na semana anterior a essa.

E, assim, isso deu espaço para uma valorização do Ibovespa por aqui. Balanços ajudaram bastante a bolsa brasileira ao longo da semana. 

E, além disso, os preços das commodities, como petróleo, também mostraram alguma recuperação no exterior. Mas fatores locais também ajudaram a deixar a situação menos tensa.

Na quinta-feira, dia 8, à noite, o diretor de política monetária do Banco Central, Gabriel Galípolo, veio a público para defender uma mensagem bastante dura em relação aos juros.

Ele disse que os novos diretores do Banco Central ainda precisam conquistar credibilidade, repetiu uma mensagem da ata do Copom de que a inflação projetada está acima da meta e não descartou votar por um aumento da Selic se achar necessário.

A chance de alta de juros foi debatida numa reunião privada entre diretores do Banco Central e economistas de mercado, em um dia marcado, ainda, por uma alta mais forte que o esperado do IPCA de julho.

Nessas condições, a sexta-feira foi um dia de fortes ajustes no mercado.

Mas, com o compromisso de Galípolo com a meta de inflação, o mercado tirou prêmio de risco dos ativos financeiros e o efeito maior se deu nos juros de longo prazo, que caíram bastante na sexta-feira.

Para a próxima semana, os debates sobre o nível dos juros nos Estados Unidos devem seguir no radar.

Os dados da inflação americana de julho serão conhecidos, assim como alguns indicadores de atividade econômica no Brasil, como as vendas no varejo e o volume de serviços prestados, ambos referentes a junho.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-09T23:18:10Z,554,34,1,158,"['Valor Econômico', 'Valor economico']",151000,False,19768414,5074
qhgSJNcYedg,"Veja imagens do terremoto de magnitude 7,1 no Japão","A costa sul do Japão foi atingida nesta quinta-feira, dia 08 de agosto, por tsunamis provocados por terremotos de magnitude 7,1. A região mais afetada foi a região de Miyazaki, onde a Agência de Meteorologia do Japão confirmou a chegada do tsunami em três cidades costeiras.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-08T15:13:29Z,42898,865,49,49,"['Valor Econômico', 'Valor economico', 'terremoto', 'japão', 'tsunami', 'costa do japão']",151000,False,19768414,5074
FluNnPIDm3Y,Prisões contra opositores seguem na Venezuela; Chile fala em fraude nas eleições,"A repressão na Venezuela contra possíveis opositores ao regime de Nicolás Maduro segue crescendo.. @LulaOficial @Ventevenezuela 
Leia mais: https://valor.globo.com/brasil/noticia/2024/08/07/celso-amorim-diz-temer-agravamento-da-crise-na-venezuela-e-defende-mediacao-internacional.ghtml",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-07T23:17:25Z,32742,703,156,154,"['Valor Econômico', 'Valor economico', 'Venezuela', 'eleições', 'ataques', 'opositores', 'Maria Corina', 'Chile', 'Brasil', 'Colombia', 'ligação', 'Maduro']",151000,False,19768414,5074
E2num6-_FTM,"Presidente do Chile, Gabriel Boric, se diz convencido de fraude na Venezuela","O presidente do Chile, Gabriel Boric, afirmou nesta quarta-feira (7) ter certeza de que a demora da Venezuela para levar a público as atas das eleições presidenciais realizadas no dia 28 de julho tem como objetivo fraudar o pleito. @LulaOficial 
Leia mais: https://valor.globo.com/mundo/",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-07T19:00:47Z,5685,200,54,41,"['Valor Econômico', 'Valor economico', 'Venezuela', 'Trump', 'Boric', 'Lula', 'eleições na venezuela', 'Maduro']",151000,False,19768414,5074
5eWk5Y1BEoI,"Hamas nomeia Yahya Sinwar como seu novo líder em Gaza, Israel e EUA reagem",Leia mais: https://valor.globo.com/mundo/noticia/2024/08/06/oriente-mdio-est-beira-de-uma-guerra-de-propores-desconhecidas-diz-lder-da-diplomacia-da-ue.ghtml,Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-07T17:37:20Z,10730,354,135,75,"['Valor Econômico', 'Valor economico', 'Hamas', 'Yahya Sinwar', 'Israel', 'Gaza', 'EUA', 'aliados']",151000,False,19768414,5074
E8CBDGTCpIk,"Em primeiro comício com Kamala, Walz ataca Trump e J.D.Vance","O governador de Minnesota, Tim Walz, participou na terça-feira de seu primeiro comício ao lado de Kamala Harris após ter sido confirmado como o candidato a vice-presidente da chapa democrata.
Leia mais: https://valor.globo.com/mundo/noticia/2024/08/07/em-primeiro-comcio-com-kamala-walz-ataca-trump-e-defende-liberdades-individuais.ghtml
Leia mais: https://valor.globo.com/mundo/",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-07T17:35:19Z,2694,70,17,80,"['Valor Econômico', 'Valor economico', 'Kamala', 'Walz', 'EUA', 'eleições', 'Trump', 'votos', 'comício']",151000,False,19768414,5074
7hHAmP-eYMw,Hoje é mais fácil criar uma cultura inovadora nas empresas do que há dez anos,"Representantes das empresas vencedoras no Prêmio Valor Inovação 2024 falam sobre o que mudou nos últimos dez anos em relação à criação de uma cultura inovadora nas empresas. Para eles, o ambiente hoje em dia é mais propício por diversas razões, confira as entrevistas:
@shell @AndradeGutierrez @Embraer @EnergisaBrasil @LocalizaOficial @sulamerica @Microsoft @einstein @Eurofarma @ClaroBrasil @Itau @CanalGrupoBoticario @SabespCia 
Leia mais: https://valor.globo.com/ultimas-noticias/",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-06T19:41:39Z,164,6,1,1294,"['Valor Econômico', 'Valor economico', 'Prêmio Valor Inovação', 'Valor inovação 2024', 'Shell', 'Andrade Gutierrez', 'Embraer', 'Energisa', 'Localiza', 'Indorama', 'SulAmerica', 'Microsoft', 'Einstein', 'São Martinho', 'Eurofarma', 'Claro', 'Itaú', 'Boticário', 'Sabesp']",151000,False,19768414,5074
fkdn_emz1As,Inteligência artificial e big data se destacam se destacam entre as empresas inovadoras,"Das novas tecnologias, quais foram as mais utilizadas nas empresas nos últimos cinco anos e onde foram implementadas? Representantes das empresas do Prêmio Valor Inovação respondem.
@valoreconomico@Suzanooficial @mercadolivreoficial @DEXCO @SerasaExperianOficial @Embraer @einstein @cognaeducacao
leia mais: https://valor.globo.com/",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-06T19:06:13Z,463,15,1,586,"['Valor Econômico', 'Valor economico', 'WEG', 'Embraer', 'Mercado Livre', 'CNH', 'Dexco', 'Cogna Educação', 'Ambev', 'Suzano', 'Vale', 'Serasa', 'B3', 'Einstein', 'Prêmio Valor Inovação']",151000,False,19768414,5074
u1VK_EPs-5E,"Quem é Tim Walz, o vice escolhido por Kamala para participar da corrida eleitoral","A candidata democrata à Casa Branca, Kamala Harris, escolheu hoje o governador de Minnesota, Tim Walz, para ser seu companheiro de chapa na disputa à presidência contra Donald Trump, encerrando semanas de especulação sobre quem seria o candidato a vice-presidente do Partido Democrata, segundo publicação no perfil oficial da candidata no X (ex-Twitter).
@kamalaharris @AssociatedPress",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-06T18:50:21Z,1389,42,5,138,"['Valor Econômico', 'Valor economico', 'Kamala', 'EUA', 'Trump', 'eleições nos EUA']",151000,False,19768414,5074
6-VLRlDQBbk,"Arcabouço fiscal será mantido, diz secretário Durigan","O secretário-executivo do Ministério da Fazenda, Dario Durigan, afirmou que a equipe econômica encaminhou com o presidente Luiz Inácio Lula da Silva o compromisso de manutenção do arcabouço fiscal até 2026. Secretário participou do seminário Políticas Industriais no Brasil e no Mundo, promovido pela Confederação Nacional da Indústria (CNI) na manhã desta terça-feira.
@MinFazenda @cniweb 
Leia mais: https://valor.globo.com/brasil/noticia/2024/08/06/durigan-diz-que-arcabouco-fiscal-vai-ser-mantido-ate-2026-custe-o-que-custar.ghtml",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-06T18:25:26Z,215,17,2,728,"['Valor Econômico', 'Valor economico', 'arcabouço', 'contas públicas', 'contas Durugan', 'secretário-executivo', 'ministério da fazenda', 'fazenda', 'Haddad']",151000,False,19768414,5074
VtPxbvGjoN8,Prêmio VALOR Inovação Brasil 2024,"O prêmio que valoriza uma atividade essencial às empresas: inovar.
Há 10 anos o Prêmio Valor Inovação Brasil reconhece as 150 marcas mais inovadoras do mercado. O evento de premiação dá visibilidade às organizações mais inovadoras em seus setores e apresenta o ranking das 150 empresas que se destacaram em 2023, com a participação de companhias líderes em inovação no Brasil.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-06T12:49:20Z,3417,61,1,8318,"['Valor Econômico', 'Valor economico', 'live do valor']",151000,False,19768414,5074
vFLBOeBZaUw,Como atrair a geração Z | CBN Professional,"André Clark, VP sênio da Siemens Energy para o Brasil e América Latina, fala sobre o desafio de preparar jovens para atuar na transição energética.
@Siemens",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-05T12:00:56Z,177,6,0,3128,"['Valor Econômico', 'Valor economico', 'Siemens energy', 'energy', 'clark', 'andre clark', 'CBN Professional', 'Stela Campos', 'geração Z']",151000,False,19768414,5074
cGweZYRxCro,"Dólar a R$ 5,70 é o novo piso?","A semana foi marcada por decisões importantes de bancos centrais ao redor do mundo e por dados de atividade nos Estados Unidos que geraram preocupações sobre uma desaceleração mais forte na economia americana. @MinFazenda @BancoCentralBR 
Com isso, teve muita volatilidade nos preços dos ativos e o dólar voltou a subir contra o real, atingindo seu maior nível desde 2021. A semana começou com uma postura cautelosa por parte dos agentes financeiros, que esperavam as decisões de autoridades monetárias ao redor do mundo. Só que a partir da madrugada de quarta-feira, dia 31 de julho, os negócios ganharam tração por causa das notícias de políticas monetárias. - O Banco do Japão foi o primeiro, anunciou aumento em suas taxas de juros para 0,25% ao ano, e uma redução de seu programa de compra de títulos. A decisão do Banco do Japão voltou a dar força ao iene e acabou gerando pressão adicional no real brasileiro. Isso porque investidores globais tomam empréstimos em países com juros baixos e investem em países que pagam juros altos, como é o caso do Brasil e do México. Com a valorização da moeda japonesa, essas apostas são encerradas e isso traz uma piora rápida para o real. - Ainda na quarta-feira do dia 31 de julho, o Federal Reserve manteve suas taxas de juros inalteradas na faixa de 5,25% a 5,50% ao ano. Na coletiva de imprensa após a decisão, o presidente do banco central american, Jerome Powel, abriu a porta para a possibilidade de um corte de juros na reunião de setembro. - E isso trouxe algum alívio para os mercados. No mesmo dia, foi a vez do Banco Central do Brasil manter os juros parados, em 10,5% ao ano. Diferentemente do Fed, o Copom endureceu o tom, ressaltando preocupações com a recente depreciação do real e com a desancoragem das expectativas de inflação no país. O comitê, no entanto, não se mostrou disposto a subir os juros já na reunião de setembro. E os reflexos de todas essas decisões começaram a aparecer na quinta-feira, dia 01 de agosto. Enquanto os agentes locais avaliavam os impactos da comunicação do Copom, dados de atividade nos Estados Unidos chamaram a atenção. A atividade industrial americana desacelerou em julho. Dois índices de gerentes de compras (PMI, na sigla em inglês), tiveram pontuação que indica contração na atividade. Além disso, os pedidos de seguro-desemprego subiram mais do que o esperado. E para coroar a semana, na sexta-feira, dia 02 de agosto, teve a divulgação da criação de vagas de emprego nos Estados Unidos. Os dados decepcionaram em ampla medida as expectativas do mercado. Além disso, a taxa de desemprego passou de 4,1% para 4,3% na passagem de junho para julho deste ano, aumentando os temores de recessão no país. Assim, o dólar subiu forte contra o real e as bolsas ao redor do mundo tiveram queda firme. Já o Ibovespa acabou recuando na sexta-feira e acumulou queda de pouco mais de 1% na semana. Na semana que vem, os agentes de mercados devem seguir de olho nos dados de atividade nos Estados Unidos.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-02T22:38:54Z,871,25,0,218,"['Valor Econômico', 'Valor economico', 'dólar', 'euro', 'finanças', 'economia', 'quem sabe de economia', 'mercados']",151000,False,19768414,5074
mp19_OjfOFw,Violência escala na Venezuela; EUA e Argentina reconhecem vitória da oposição nas eleições,"- Maduro diz ter prendido 1,2 mil manifestantes e promete levá-los à prisão de segurança máxima
@tiktokvenezuela2348@LulaOficial @MREBRASIL 
- Maduro segue sem apresentar atas que faltam para atestar sua vitória nas eleições 

- EUA e Argentina declaram vitória do  candidato Edmundo González Urrutia.

Leia mais: https://valor.globo.com/mundo/",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-02T22:06:56Z,19382,361,67,171,"['Valor Econômico', 'Valor economico', 'Lula', 'Maduro', 'Venezuela', 'conflito na venezuela', 'EUA e ARgentina', 'eleições na venezuela', 'atas', 'voto', 'manifestantes']",151000,False,19768414,5074
Nln7BOGrCXk,"Lula em indireta para Musk: ""Não tem, babaca, é aqui!""","O presidente Luiz Inácio Lula da Silva mandou uma nova indireta para o bilionário Elon Musk nesta sexta-feira (2). ""Babaca"", disse, sem citá-lo nominalmente ao discursar no evento que marcou a sanção do projeto que estabelece a política nacional de hidrogênio de baixa emissão de carbono. O presidente disse que é preciso cuidar do planeta e criticou projetos espaciais. @LulaOficial 
Leia mais: https://valor.globo.com/politica/noticia/2024/08/02/lula-manda-nova-indireta-a-elon-musk-babaca-disse-em-evento-de-sancao-do-marco-do-hidrogenio-verde.ghtml",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-02T19:42:18Z,716,28,13,14,"['Valor Econômico', 'Valor economico', 'Irã', 'Teerã', 'Ismael', 'Israel', 'Hamas', 'guerra', 'míssel', 'ataque', 'líder']",151000,False,19768414,5074
cr_687rzsoU,Estados Unidos e Rússia fazem troca de prisioneiros; 24 pessoas estão envolvidas,"Repórter Evan Gershkovich, do Wall Street Journal, está entre os libertados.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-01T19:24:46Z,414,15,0,112,"['Valor Econômico', 'Valor economico', 'wallstreet journal', 'WSJ', 'EUA', 'rússia', 'reféns', 'troca de reféns']",151000,False,19768414,5074
9xwVTuyrEww,"Quem é Ismail Haniyeh, o líder máximo do Hamas que foi morto em Teerã","Ismail Haniyeh, líder máximo do Hamas no exílio, foi morto em um suposto ataque aéreo israelense em Teerã. O ataque ocorreu logo após ele ter participado da cerimônia de posse do novo presidente do Irã. Haniyeh nasceu em um campo de refugiados em Gaza, em 1962, e se juntou ao Hamas quando este foi fundado, em 1987. Ele subiu na hierarquia do grupo até se tornar o principal líder político. Em 1992, ele foi detido pelas autoridades israelenses e passou três anos na prisão antes de ser deportado para o Líbano. Ele retornou à Faixa de Gaza após os acordos de paz provisórios de 1993, assinados por Israel e pela Organização para a Libertação da Palestina. Haniyeh assumiu o cargo de primeiro-ministro do governo palestino depois que o Hamas venceu as eleições legislativas, em 2006. O Hamas invadiu violentamente Gaza em 2007, expulsando as forças leais à facção Fatah, do presidente palestino Mahmoud Abbas. O Hammas instalou-se como governante do pequeno enclave costeiro, com Haniyeh como primeiro-ministro. Em 2017, foi eleito presidente do Bureau Político do Hamas. Ele vive em um exílio autoimposto no Catar desde 2019. Ele vinha participando de negociações para alcançar um cessar-fogo em Gaza e conseguir a libertação de reféns. Profundamente religioso e bem-educado, ele era visto como uma figura mais moderada no Hamas, e é menos envolvido em assuntos militares. O conflito entre Israel e o Hamas o afetou pessoalmente três de seus filhos, sua irmã e quatro de seus netos foram mortos em ataques separados este ano. Mais recentemente, Haniyeh supervisionou a reconciliação entre o Hamas e o Fatah, com a assinatura de um acordo de unidade nacional destinado a governar a Gaza pós-guerra. Israel prometeu matar Haniyeh e outros líderes do Hamas por causa do ataque do grupo a Israel em 7 de outubro. O exército israelense não quis comentar.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-01T14:28:51Z,26280,248,185,112,"['Valor Econômico', 'Valor economico', 'Irã', 'Teerã', 'Ismael', 'Israel', 'Hamas', 'guerra', 'míssel', 'ataque', 'líder']",151000,False,19768414,5074
KT5y6xJqJbs,Conquistas de espaços das mulheres negras,"As Lives do Valor feitas em parceria com o Valor Social - área de responsabilidade social da Globo, promovem dois encontros ao vivo e digitais sobre as oportunidades de carreira para os profissionais negros, nos dias 30 e 31 de julho. O tema faz parte das ações que ressaltam o Dia Internacional da Mulher Negra e Caribenha, comemorado no dia 25 de julho.

No dia 30 de julho, o tema da live é 'Portas de entrada | Ações das empresas que incentivam a contratação de profissionais negros no mercado de trabalho.' A conversa ao vivo contará com as participações da CEO fundadora da EmpregueAfro, Patrícia Santos, e do líder do Negritudes Globo,Ronald Pessanha. A entrevista será conduzida pela repórter Ívina Garcia.

Na quarta-feira, dia 31 de julho, o assunto são as 'Conquistas de espaços das mulheres negras | Como as empresas têm um papel fundamental para abrir caminhos para essa mudança social?' Para esse encontro, as convidadas são Dilma Campos, CEO Nossa Praia e head de ESG da B&Partners, e Maryza Macedo, coordenadora de conteúdo Globoplay e canais pagos Globo. A entrevista será conduzida pela repórter Ívina Garcia.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-08-01T03:54:49Z,165,7,0,2825,[],151000,False,19768414,5074
rjsQxc3RLbY,"Contas do governo: projeção do déficit primário bateu no piso, e agora?","A projeção do déficit primário nas contas do governo para este ano foi revisada pelas equipes dos ministérios do Planejamento e Orçamento e pela Fazenda. E o que essa nova projeção do relatório bimestral de avaliação de receitas e despesas primárias incorpora? @MinFazenda @LulaOficial @TCUoficial 
O valor do déficit primário para 2024 saiu de R$ 14,5 bilhões (projeção de maio) para R$ 28,8 bilhões. Isso representa 0,25% do Produto Interno Bruto. O governo anunciou que vai contingenciar ou controlar as despesas em R$ 3,8 bilhões para não estourar o limite de déficit e ficar dentro da banda de tolerância do novo arcabouço fiscal no ano. Na prática, o governo continua dentro da banda do novo arcabouço fiscal, só que no limite debaixo da banda, ou seja no piso, ao invés de mirar a meta zero. No primeiro bimestre, a projeção para o déficit primário era de R$ 9,3 bilhões. No segundo saltou para R$ 14,5 bilhões. E no terceiro subiu para 28,8 bilhões, que é o limite de déficit em 2024. Essa posição recebeu alerta amarelo por parte do Tribunal de Contas da União. O TCU alertou o governo que mirar no limite inferior da banda do primário pode elevar o risco de descumprimento da meta. Também pode afetar a credibilidade das regras fiscais e comprometer a gestão fiscal de exercícios futuros. O governo disse que essa posição limite está amparada na Constituição, na LRF e no novo arcabouço. Mas, o que pesou nas contas do governo nesse período? A projeção anual para as receitas líquidas de transferências para a união caiu R$ 13,2 bilhões. Na outra ponta, as despesas primárias subiram R$ 20,7 bilhões. E subiram puxadas pela alta nas despesas obrigatórias que tiveram aumento de R$ 29 bilhões. As despesas obrigatórias subiram com os benefícios previdenciários e os assistenciais, como o Benefício de Prestação Continuada (BPC), o benefício por incapacidade temporária, que é o antigo auxílio-doença, e o salário-maternidade. As despesas com benefícios previdenciários e com o BPC aumentaram R$ 48 bilhões no primeiro semestre deste ano, na comparação com o mesmo período do ano passado, mostram dados do Tesouro Nacional. Só o gasto com BPC teve alta real de R$ 8 bilhões no primeiro semestre deste ano na comparação com o mesmo período do ano passado, o equivalente a 17,3%. Em resposta ao aumento dos gastos, o governo publicou na sexta-feira, dia 26 de julho, regras mais restritivas para concessão e revisão do BPC. Esse benefício está previsto na Lei Orgânica da Assistência Social – LOAS, e é a garantia de um salário mínimo por mês ao idoso com idade igual ou superior a 65 anos ou à pessoa com deficiência de qualquer idade. Essas mudanças marcam o início da análise que o Executivo vai fazer com o objetivo de reduzir irregularidades e, consequentemente, diminuir gastos. O Ministério do Planejamento e Orçamento informou que vai detalhar as medidas de corte de gastos estimadas em R$ 25,9 bilhões e previstas para 2025, entre julho e agosto.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-07-31T19:58:37Z,1372,43,8,229,"['Valor Econômico', 'Valor economico', 'fiscal', 'contas do governo', 'déficit primário', 'corte', 'corte das despesas', 'ministério', 'finanças', 'governo lula']",151000,False,19768414,5074
m_kxvC-DzD8,Ações empresariais que podem estimular a admissão de profissionais negros,"Ainda que pessoas negras representem 56,1% da população em idade de trabalho no Brasil, entre os desempregados, 65,1% são negros. Profissionais negros ocupam apenas 33,7% dos cargos de direção e gerência. Os dados são do Departamento Intersindical de Estatística e Estudos Socioeconômicos, o Dieese. O que vem sendo feito no mercado para transformar essa realidade e destacar as capacidades dos profissionais negros em diferentes segmentos?",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-07-31T03:50:23Z,171,23,1,2738,[],151000,False,19768414,5074
fwr5JYS-0mg,"Venezuela após eleições: protestos, mortes e incertezas se espalham pelo país","A pouca transparência no processo eleitoral incitou uma onda de protestos popular contra a declaração de vitória de Nicolás Maduro. Manifestantes foram às ruas desde a noite de segunda-feira para questionar o resultado. Até o momento, foram registrados 187 conflitos em 20 estados diferentes do país. Seis pessoas morreram e 750 prisões foram efetuadas até o momento.
@LulaOficial",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-07-31T00:08:37Z,7599,171,39,157,"['Valor Econômico', 'Valor economico', 'venezuela', 'Maduro', 'Nicolas', 'Biden', 'Lula', 'eleições']",151000,False,19768414,5074
_nUSv0y3wo0,O que faz uma franquia dar certo | CBN Professional,"Stela Campos, do Valor Econômico, e Juliana Prado, da CBN, entrevistam Lupercio Moraes, CEO do Sorvetes Rochinha, empreendedor que acompanhou a evolução do mercado de franchising no Brasil.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-07-29T12:00:36Z,351,17,1,3805,"['Valor Econômico', 'Valor economico', 'CBN Professional', 'Stela camops', 'rochinha', 'sorvete', 'picolé', 'rocha']",151000,False,19768414,5074
Z37fIK3A4Aw,Alta do dólar não dá trégua | Mercados na semana,"A atenções se voltaram, novamente, para o dólar. A moeda americana chegou a R$ 5,65 no meio da semana. Desta vez, o exterior foi o principal fator que pesou no câmbio. E a explicação veio lá do outro lado do mundo, mais especificamente do Japão. A taxa de juros no Japão está atualmente a 0,10% ao ano. Muitos participantes do mercado acreditam que o BOJ, Banco Central do Japão, vai subir a taxa de juros nas próximas reuniões de decisão de política monetária que acontecem nos dias 30 e 31 de julho. Uma série de sinais já foram dados anteriormente pelo banco daquele país. O resultado foi uma valorização expressiva do iene ao longo da semana. A perspectiva de alta dos juros por lá gerou outro movimento no mercado, que foi o desmonte de posições de investidores que ganham dinheiro com a diferença de juros entre economias. Chama-se carry trade. Os investidores tomam dinheiro emprestado em países onde os juros estão baixos e investem o mesmo dinheiro em países onde os juros estão altos, como é o caso do Brasil. O problema é que, quando existe a percepção de um diferencial de juros menor, quem se beneficia é o iene, enquanto o real sofre, junto com outras moedas emergentes, como o peso mexicano. Mas esses movimentos explicam uma parte da história. As questões fiscais, claro, continuaram no radar. No início da semana, o mercado acompanhou de perto a divulgação do relatório bimestral de receitas e despesas, que detalhou como será o congelamento de R$ 15 bilhões para cumprir a meta fiscal deste ano. O mercado continua desconfiado quanto à possibilidade de a meta fiscal ser, de fato, cumprida e muitos analistas ainda continuaram a indicar que medidas adicionais serão necessárias. Por isso, os juros de longo prazo continuaram pressionados e seguiram acima de 12%. A próxima semana será bastante importante, com decisões de política monetária no Brasil, nos Estados Unidos e no Japão no centro das atenções dos investidores.",Valor Econômico,UC48mLXk1ASg1EQbaS3MheWQ,2024-07-26T23:08:47Z,493,23,2,147,"['Valor Econômico', 'Valor economico', 'juros', 'dolar', 'dólar', 'câmbio', 'alta', 'disparada', 'moeda', 'fiscal', 'japão', 'iene']",151000,False,19768414,5074
